,Date,User ID,Tweet Count,Tweet Location,Tweet,label
8286,2022-11-19,2245763701.0,3222,Indonesia,tapi yang memilih ganjar presiden ri bukan orang luar negri tetapi mayoritas orang nkri koq,Positive
8287,2022-11-19,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",warga bondowoso inginkan jadi presiden indonesia selanjutnya yuk ikut partisipasi kegiatan sambung rasa masyarakat bondowoso untuk ganjar pranowo pada senin november ramaikan kegiatannya ya sahabat,Positive
8296,2022-11-19,2536538911.0,106,,ganjar for presiden we are ganjarst pranowo,Negative
8298,2022-11-19,2536538911.0,106,,ganjar for presiden pranowo,Positive
8299,2022-11-19,2905567770.0,26521,Indonesia,hadiirr komunitas nelayan di pesisir tuban jawa timur mendukung ganjar menjadi presiden komunitas ini siap mensosialisasikan program dan gagasan pak,Positive
8307,2022-11-19,41730943.0,1672981,,komunitas nelayan di pesisir tuban jawa timur menyatakan dukungan untuk ganjar pranowo menjadi presiden indonesia pada selengkapnya,Positive
8310,2022-11-19,68930552.0,823090,Jakarta - Indonesia,ini adalah ikhtiar atau usaha untuk mewujudkan citacita atau keinginan relawan sahabat ganjar untuk menghantarkan ganjar pranowo menjadi presiden pada,Positive
8311,2022-11-18,106976813.0,172725,"Kupang, Indonesia",ganjar pranowo ganggu konsentrasi golkar pastikan airlangga tetap jadi calon presiden lewat,Positive
8312,2022-11-18,190187196.0,21,"Bogor Selatan, Indonesia",jaga terus kesehatan pak ganjar presiden,Positive
8316,2022-11-18,41730943.0,1672981,,di tanjung priok relawan bikin istigasah doakan ganjar presiden,Positive
8323,2022-11-18,79130206.0,935767,Indonesia,komunitas nelayan di pesisir tuban dukung ganjar jadi presiden sampaikan komitmen begini,Positive
8326,2022-11-18,168469708.0,133980,"Central Java, Indonesia",komunitas nelayan di pesisir tuban harapkan ganjar presiden,Positive
8328,2022-11-18,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",nelayan di pesisir tuban deklarasi dukung ganjar presiden,Positive
8332,2022-11-18,91103761.0,91420,Blossomville ??,lagi partai fokus ke hanya demi maju capres jadi presiden ri lho mandat dari rakyat lho memimpin negara besar lho bukan soal hanya iya ganjar pranowo bisa sj tidak keluar pdip amp tidak nyapres tapi apakah pdip siap kalah di pileg hanya demi menang pileg,Positive
8341,2022-11-18,2385926900.0,63649,"DKI Jakarta, Indonesia",gue haqul yakin kl pak ganjar pranowo presiden ri pembangunan di seluruh indonesia akan menjadi lbh baik amp gue titip pesan kepada pak ganjar utamanya di tingkat provinsi amp kabupaten juga harus di cek sbb rata bangunan di daerah kwalitas bangunannya jelek amp di korupsi,Positive
8356,2022-11-18,213168371.0,95674,Diatas Genteng Istana,kami optimis bila nanti anies atau prabowo yg jadi presiden polarisasi bisa terkurangi krn sifat keduanya yg merangkul dan tidak pendendam namun bila ganjar allahualam krn ganjar mamang dipersiapkan jokowi dan fotocopy asli dari jokowi polarisasi akan kian parah,Positive
8362,2022-11-17,79130206.0,935767,Indonesia,ribuan nelayan kepulauan selayar mantap dukung ganjar jadi presiden,Positive
8372,2022-11-17,1687852327.0,1353,Jogja - Muara enim - 4 lawang,perkiraan pasangan calon presiden amp wapres prabowoganjar gerindrapkb pks puanairlangga pdipgolkar aniesgibran nasdemppp pan demokrat siapapun yg menang juaranya tetap pdip tv,Positive
8373,2022-11-17,3007796066.0,37,"North Sumatra, Indonesia",ayo dukung pak ganjar untuk jadi presiden pranowo sumatera utara,Positive
8374,2022-11-17,41730943.0,1672981,,ganjar dapat dukungan nelayan sulsel jadi presiden ini alasannya,Positive
8377,2022-11-17,430438134.0,75315,Jawa Barat-Indonesia,pedagang pasar beringharjo dukung ganjar pranowo jadi presiden,Positive
8381,2022-11-17,79130206.0,935767,Indonesia,pedagang pasar beringharjo dukung ganjar pranowo jadi presiden,Positive
8389,2022-11-17,3102442327.0,41591,Jakarta Capital Region,pada kesempatan yang sama wakil ketua dewan pembina psi sis grace natalie menegaskan alasan psi mendukung mas ganjar pranowo dan mbak yenny wahid sebagai calon presiden dan wakil presiden,Positive
8394,2022-11-17,64635651.0,317653,Aceh,pegiat media sosial denny siregar menegaskan bahwa dirinya akan berhenti berbicara politik jika gubernur jawa tengah ganjar panowo terpilih jadi presiden indonesia di hal itu disampaikann denny siregar dalam cuitan di akun twitter pribadinya,Positive
8396,2022-11-17,154102750.0,1004835,Jakarta,smrc jika calonkan ganjar jadi presiden suara golkar bakal melonjak,Negative
8397,2022-11-17,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",begitu dekat dengan masyarakat berikut kilas balik kedekatan calon presiden kita di mendatang,Negative
8400,2022-11-17,147063992.0,19147,Jakarta - indonesia,bahkan dg mas ganjar amp kang emil saja yg besar kemungkinan jadi lawan politik sesama calon kandidat presiden hubungan mas anies amat baik seperti kata mas anies lawan bertanding adalah kawan berpikir yuk kita tiru kita dukung pertandingan politik yg fair,Positive
8401,2022-11-17,2775727093.0,2077,"Denpasar, Bali",kami tetap konsisten akan mendukung bapak ganjar pranowo untuk menjadi presiden di pemilu nanti dan semoga psi bisa mengantarkan bapak ganjar pranowo sebagai presiden di pilpres tegas ketua dpw psi provinsi bali adisusanto,Positive
8418,2022-11-17,986082289.0,1174,Yogyakarta,alhamdulillah jogja akan selalu jadi tempat yg istimewa semoga pak anis tetap sehat selalu supaya tahun bisa menyaksikan presiden bpk ganjar pranowo berkunjung ke jogja,Positive
8433,2022-11-17,2162133289.0,17050,"Yogyakarta, Indonesia",ganjar pranowo begitu dekat dengan masyarakat berikut kilas balik kedekatan calon presiden kita di mendatang,Negative
8437,2022-11-17,30617522.0,449089,"Jakarta, Indonesia",jika ganjar pranowo terpilih jadi presiden denny siregar saya bakal berhenti ngomongin politik,Negative
8439,2022-11-17,321189189.0,15935,"Kerajaan Bekasi, Indonesia",ah misal pak ganjar presiden entar lu juga ngebajer buat persiapan pak ganjar,Negative
8440,2022-11-16,894479864.0,6877,jakarta,sip bro ntar online lagi ya kalo ganjar dah jadi presiden buat sekalian ngucapin selamat,Positive
8442,2022-11-16,443848405.0,17452,"Sleman, Indonesia",saya ngefans berat dengan bapak ini semoga ada jalan untuk beliau jadi presiden nanti timbang ganjar po anies blas ra menarik,Positive
8444,2022-11-16,1915717428.0,9611,INDONESIA,ganjar pranowo begitu dekat dengan masyarakat berikut kilas balik kedekatan calon presiden kita di mendatang cekidot,Negative
8451,2022-11-16,89877164.0,346605,"Jakarta, Indonesia",seandainya ganjar jadi presiden denny siregar saya mungkin berhenti ngomong politik karena misi udah tercapai,Positive
8458,2022-11-16,79130206.0,935767,Indonesia,kspn jateng dukung ganjar pranowo jadi presiden sampaikan poin ini,Positive
8464,2022-11-16,79130206.0,935767,Indonesia,kiai muda nganjuk dukung ganjar jadi presiden ribu orang hadir,Positive
8469,2022-11-16,78004809.0,278,,kalo kita ibaratkan ronaldo ini seperti pak ganjar seorang legenda hidup pemimpin sebuah tim besar dipuji dia tidak terbang dihina dia tidak tumbangdifitnah dia tetap berjuang semoga di pak ganjar menjadi presiden kita,Positive
8471,2022-11-16,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",penggiat seni jawa timur ayo ramaikan kegiatan pada jumat november pertunjukan tari singo raung dan deklarasi dukungan untuk ganjar pranowo menuju presiden pada mendatang informasi lebih lanjut bisa hubungi,Positive
8494,2022-11-16,2162133289.0,17050,"Yogyakarta, Indonesia",penggiat seni jawa timur ayo ramaikan kegiatan pada jumat november pertunjukan tari singo raung dan deklarasi dukungan untuk ganjar pranowo menuju presiden pada mendatang informasi lebih lanjut bisa hubungi,Positive
8508,2022-11-16,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",kiai muda nganjuk doakan rakyat indonesia dan deklarasi ganjar presiden,Positive
8510,2022-11-16,3252454376.0,20675,"Bandung, West Java",calon presiden terkuat tahun begini perbandingan prestasi amp kekayaan anies baswedan dan ganjar pranowo kedua tokoh yakni anies baswedan dan ganjar pranowo samasama memiliki prestasi membanggakan juga kekayaan yang melimpah,Positive
8512,2022-11-16,78004809.0,278,,kalo kita ibaratkan ronaldo ini seperti pak ganjar seorang legenda hidup pemimpin sebuah tim besar dipuji dia tidak terbang dihina dia tidak tumbangdifitnah dia tetap berjuang semoga di pak ganjar menjadi presiden kita,Positive
8518,2022-11-15,41730943.0,1672981,,hasil kajian pemudamahasiswa diy ganjar pranowo sosok ideal presiden,Positive
8520,2022-11-15,41730943.0,1672981,,hisnu makin masif deklarasi ganjar presiden kali ini di gresik,Negative
8523,2022-11-15,82309015.0,165440,Klaten,tribun jogja pemuda mahasiswa nusantara pmn diy sebut ganjar pranowo sosok ideal presiden ini alasannya,Positive
8527,2022-11-15,12701102.0,27952,,nelayan semarang deklarasi dukungan kpd pasangan gubernur jateng amp menteri bumn utk maju sbg pasangan caprescawapres di pilpres kami memberi dukungan kpd ganjar erick thohir utk terus menjalankan program presiden jokowi,Positive
8533,2022-11-15,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",untuk para penggiat seni jawa timur ayo ramaikan kegiatan yang berlangsung pada jumat november terdapat pertunjukan tari singo raung dan deklarasi dukungan untuk ganjar pranowo menuju presiden pada mendatang,Positive
8540,2022-11-15,1978790995.0,318784,Bekasi-Jawa Barat-Indonesia,dorong ketahanan pangan ganjar dianggap layak jadi presiden di beliau sangat memperhatikan masyarakat kecil ya terutama dalam halhal kedaulatan pangan,Positive
8543,2022-11-15,79130206.0,935767,Indonesia,hasil kajian pemuda mahasiswa yogyakarta ganjar pranowo sosok ideal untuk jadi presiden,Positive
8546,2022-11-15,3827798354.0,253463,"Kota Pekalongan, Jawa Tengah",sahabat ganjar berkomitmen untuk terus menyosialisasikan figur ganjar ke daerahdaerah dengan berbagai kegiatan seperti senam ganjar di kabupaten ciamis jawa barat sehingga aspirasi ganjar presiden dapat terwujud semoga,Positive
8549,2022-11-15,15256823.0,137121,"Tangerang, Banten",paguyuban nelayan sinar bahari semarang deklarasikan dukung utk pasangan ganjarerick utk maju di pilpres mereka menilai gaet akan meneruskan program presiden jokowi yg berpihak kpd rakyat khusunya para nelayan,Positive
8550,2022-11-15,271940614.0,63674,"Sleman, Indonesia",hasil kajian pemudamahasiswa jogjakarta ganjar sosok ideal presiden via,Positive
8572,2022-11-15,171058382.0,5197,,judul yg paling pas sebagai berikut ganjar diteriaki presiden adalah anies baswedan,Positive
8576,2022-11-15,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",dan perjuangkan kesejahteraan dan kemakmuran nelayan ganjar pranowo dan bapak erick thohir sosok yg tepat untuk didukung menjadi presiden dan wakil presiden periode karena memperjuangkan kesejahteraan dan kemakmuran nelayan,Negative
8578,2022-11-14,536083521.0,1877,Jakarta. Indonesia,nih saya ajarin anda yaaa biar paham penerus presiden jokowi itu sbg presiden bukan ganjar tapi anda mau tahu buktinya lihat ketika pak jokowi gubernur dki beliau digantikan anies dan anies sukses pembangunan di dki paham yaaaa,Positive
8591,2022-11-14,171058382.0,5197,,terima kasih pak ganjar kami sebagai kadrun setanah air hanya mendukung bapak anies baswedan jadi presiden ri,Positive
8592,2022-11-14,485571393.0,68120,Indonesia Raya,insyaallah pak ganjar dan pak erick presiden dan wakil presiden ri thn aamiin ya robbal alamin,Positive
8593,2022-11-14,171058382.0,5197,,kalo gue bilang gini hanya kadrun yg cinta nkri paling toleran paling pancasila dari ganjar sampai jokowi juga mendukung anies baswedan jadi presiden masalah buat lo,Positive
8602,2022-11-14,3102442327.0,41591,Jakarta Capital Region,mas ganjar pranowo dan mbak yenny wahid menghadiri peresmian masjid raya sheikh zayed al nahyan di solo jawa tengah ganjar pranowo diteriaki presiden pak ganjar presiden ucap seorang warga pak capres pak capres teriak warga lain,Positive
8607,2022-11-14,527530382.0,7850,"Jalan Bani Bu Hasan, Oman",pak jokowi memperkenalkan calon penggantinya presiden ri ganjar pranowo ke presiden uea,Positive
8610,2022-11-14,383182398.0,14765,Jakarta Selatan,wahai ebong yg budiman kelen harus terima anies baswedan memang layak duduk di istana negara mejanya paling depan sebagai operator receptionis istana negara menerima tamutamu yang akan bertemu presiden ganjar pranowo,Positive
8619,2022-11-14,845078592.0,92680,Jakarta,koalisi perubahan jelas dimaksudkan sebagai antitesis jokowi presiden tentunya menginginkan koalisi yang menang pilpres adalah tampaknya yang bisa diharapkan adalah dari ganjar pranowo dan prabowo subianto,Positive
8620,2022-11-14,21287066.0,446993,Surabaya,kyai muda jatim deklarasikan dukung ganjar pranowo presiden,Negative
8622,2022-11-14,30617522.0,449089,"Jakarta, Indonesia",beri dukungan ke prabowo dan ganjar jelang pilpres pengamat ini taktik politik presiden jokowi,Positive
8626,2022-11-14,453931027.0,154058,Indonesia,side event itu acara sampingan buat capres sampingan capres sampingan adalah capres yg nanti akan dikesampingkan ente drpd daftar jadi pembicara di bali mending dari skrg ente daftar utk hadiri undangan pelantikan ganjar sbg presiden ri nis,Positive
8637,2022-11-14,1637199236.0,3099,Lungguh Teras Nyambi Ngopi,prabowo atau ganjar jadi presiden abis impian pengusung khilafah menguasai negeri ini kadrun tinggal menikmati sakit hati akut,Positive
8639,2022-11-14,69183155.0,2207019,"Jakarta, Indonesia",tak hanya diserbu untuk swafoto ganjar pranowo diteriaki presiden saat menghadiri peresmian masjid raya sheikh zayed al nahyan gilingan solo via jateng,Negative
8646,2022-11-14,1699074884.0,37018,"Mataram, Nusa Tenggara Barat",kepincut program embung warga desa di ntb dukung ganjar pranowo presiden,Positive
8650,2022-11-14,404577193.0,4237,Bandung,kita sedang mengisi batiniah agar langit mendengar doaampharpan kt spy ganjar pranowo mnjd presiden indonesia di th ucap ketua umum sahabat ganjargus nahib shodiq dan pengasuh ponpes riyadul falah tgh hilmi abdul halim,Negative
8654,2022-11-13,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",kowarteg hingga ratusan pedagang di pasar permai koja dukung ganjar jadi presiden,Positive
8657,2022-11-13,3319925304.0,135,Indonesia,fathur id logikanya psi bisa besar dukungan di pileg klo memilih ganjar sebagai calon presiden,Positive
8658,2022-11-13,3007796066.0,37,"North Sumatra, Indonesia",pak ganjar cocok jadi presiden sumatera utara,Positive
8662,2022-11-13,41730943.0,1672981,,hisnu ajak anak panti asuhan doakan ganjar jadi presiden di,Positive
8663,2022-11-13,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",kepincut program embung warga desa di ntb dukung ganjar pranowo presiden,Positive
8664,2022-11-13,596453732.0,56475,"Bukit Sari Raya D2,  Semarang",santri pengurus ponpes kiai secilacap serukan deklarasi dukungan ganjar presiden,Positive
8667,2022-11-13,99864226.0,80098,,ganjar presiden gaet dukungan kowarteg hingga ratusan pedagang pasar permai koja,Positive
8670,2022-11-13,99864226.0,80098,,kepincut program embung warga desa di ntb dukung ganjar pranowo presiden,Positive
8675,2022-11-13,44560229.0,36984,"London, Jakarta, and Tokyo",kulo ning pemilihan presiden republik indonesia dukung pak ganjar pranowo sawise bapak presiden joko widodo lan ibu presiden megawati soekarnoputri dukung beliau,Positive
8676,2022-11-13,2262902755.0,17983,"Mataram, NTB",kepincut program embung warga desa di ntb dukung ganjar pranowo presiden,Positive
8678,2022-11-13,506059176.0,95624,???? Pancasila,relawan sahabat ganjar gelar istighosah dan sholawat akbar dukung ganjar pranowo sebagai presiden di ponpes riyadul falah lombok timur ntb,Positive
8680,2022-11-13,839216532.0,30452,Lombok Timur - NTB - Indonesia,update kepincut program embung warga ntb dukung ganjar pranowo presiden like lewat,Positive
8686,2022-11-13,1978790995.0,318784,Bekasi-Jawa Barat-Indonesia,kiai muda di jatim dukung ganjar nyapres ungkap alasannya kiai muda jawa timur mendukung bapak ganjar pranowo menjadi presiden,Positive
8692,2022-11-13,901692553.0,28,"Medan Kota, Indonesia",idha analisa simple org barat ingin pak anies yg jadi presiden dari pada pak ganjar pak anies seperti presiden terdahulu gampang diatur gak seperti pak jokowi maupun pak ganjar,Positive
8693,2022-11-13,168469708.0,133980,"Central Java, Indonesia",sdg cilacap gelorakan dukungan ganjar presiden,Positive
8694,2022-11-13,2669754949.0,33940,Bandung ,sdg cilacap gelorakan dukungan ganjar presiden,Positive
8695,2022-11-13,1044122377.0,1795,somewhere some how,mana ada kampanye ganjar capres gitu di situ kegiatan sahabat ganjar beda sama wan got jelas jelas ada tulisan anies ngebet jadi presiden ke di janjikan duit sama nasbung tapi di tilep korlapnya makanya pd teriak protes ikut acara kampanye anies,Negative
8697,2022-11-13,232136715.0,229,,saya nggak kenal pak ganjar pranowo tapi saya tahu hati dan tindakannyahanya untuk bangsa indonesia jangan lupa ya presiden ri bapak ganjar pranowo calon wapres ibu sri mulyani menkeu pak btp nggak ada lagi cuma itu sih,Negative
