,Date,User ID,Tweet,label,paslon,Clean
6780,2022-12-08,154435354.0,jakarta memilih ganjar cukup relawan yang bergerak tnp minta ganjar ngemis kesana kemari tnp mengerakkan partai ribuan emakemak di jakarta gaungkan ganjar presiden,Positive,ganjar,jakarta memilih cukup relawan yang bergerak tnp minta ngemis kesana kemari tnp mengerakkan partai ribuan emakemak di jakarta gaungkan
6795,2022-12-07,231355136.0,ribuan emakemak di jakarta gaungkan ganjar presiden,Negative,ganjar,ribuan emakemak di jakarta gaungkan
6815,2022-12-07,536083521.0,elektabilitas berbagai survei yg kerap tempatkan ganjarp teratastp byk psoalan yg menimpa ganjarsalah satux upah minimun prov jateng paling rendah se indonesiamk sulit bg ganjar  utk dpt kepercayaan publik jika maju sbg calon presiden dipilpres,Positive,ganjar,elektabilitas berbagai kerap tempatkan ganjarp teratastp psoalan menimpa ganjarsalah satux upah minimun prov jateng paling rendah se indonesiamk sulit bg kepercayaan publik jika maju sbg dipilpres
6818,2022-12-07,23343960.0,pan menilai wajar apabila ada pihak yang mengusulkan pasangan tertentu untuk pemilihan presiden pilpres termasuk ganjarerick thohir,Positive,ganjar,pan menilai wajar apabila ada pihak yang mengusulkan pasangan tertentu untuk pemilihan termasuk ganjarerick thohir
6831,2022-12-07,1978790995.0,kemeriahan ribuan warga desa di karanganyar saat dukung ganjar presiden kesukaan pada ganjar menjadi faktor utama yang menyatukan mereka,Positive,ganjar,kemeriahan ribuan warga desa di karanganyar saat dukung kesukaan pada menjadi faktor utama yang menyatukan mereka
6840,2022-12-06,3657686293.0,alhamdulillah segala kebaikan kerendahan hati presiden ri joko widodo dibalas oleh allah swt di dunia amp akherat insyaallah pak ganjar pranowo melanjutkan kepemimpinan presiden ri thn aamiin,Positive,ganjar,alhamdulillah segala kebaikan kerendahan hati joko widodo dibalas oleh allah swt di dunia akherat insyaallah pak melanjutkan kepemimpinan thn aamiin
6847,2022-12-06,575204752.0,ratusan ustadz di sumut deklarasi ganjar presiden pranowo,Negative,ganjar,ratusan ustadz di sumut deklarasi
6852,2022-12-06,3281879706.0,foto megawati dukung ganjar sebagai calon presiden head topics,Positive,ganjar,foto megawati dukung sebagai head topics
6855,2022-12-06,484729792.0,tapi si genjer ke pede an mau nyalon bangga dengan ump paling rendah harusnya malu mundur jadi gubernur eee malah ambisi jadi presiden mungkin dia ngga punya kaca ump jateng paling rendah di indonesia pdip jadi tak leluasa usung ganjar pada,Negative,ganjar,tapi si genjer ke pede an mau nyalon bangga dengan ump paling rendah harusnya malu mundur jadi gubernur eee malah ambisi jadi mungkin dia ngga punya kaca ump jateng paling rendah di pdip jadi tak leluasa usung pada
6859,2022-12-06,435004096.0,assalamualaikum sahabat doa untuk ganjar pranowo menuju pilpres segera hadir di ponpes annur kab gunung kidul berlangsung pada sabtu desember mari kita doakan pak ganjar untuk menjadi presiden bersama ulama dan habib dari gunung kidul,Positive,ganjar,assalamualaikum sahabat doa untuk menuju segera hadir di ponpes annur kab gunung kidul berlangsung pada sabtu desember mari kita doakan pak untuk menjadi bersama ulama dan habib dari gunung kidul
6869,2022-12-06,3827798354.0,ganjar memanfaatkan media sosial sebagai sarana menciptakan image yang berbeda dan berciri khas yang tidak dimiliki oleh politikus yang lain ganjar pranowo digadanggadang sebagai salah satu nama yang akan maju pada pemilihan presiden mendatang,Positive,ganjar,memanfaatkan media sosial sebagai sarana menciptakan image yang berbeda dan berciri khas yang tidak dimiliki oleh politikus yang lain digadanggadang sebagai salah satu nama yang akan maju pada pemilihan mendatang
6880,2022-12-06,18071520.0,beredar foto megawati sedang menunjukkan ponsel pintar yang menunjukkan foto ganjar pranowo dan dilengkapi keterangan presiden apa benar unggahan foto tersebut,Positive,ganjar,beredar foto megawati sedang menunjukkan ponsel pintar yang menunjukkan foto dan dilengkapi keterangan apa benar unggahan foto tersebut
6897,2022-12-06,564578290.0,kiai muda jatim deklarasi dukung ganjar presiden pranowo,Negative,ganjar,kiai muda jatim deklarasi dukung
6904,2022-12-06,435004096.0,assalamualaikum sahabat doa untuk menuju pilpres segera hadir di ponpes annur kab gunung kidul berlangsung pada sabtu desember mari kita doakan pak ganjar untuk menjadi presiden bersama ulama dan habib dari gunung kidul,Positive,ganjar,assalamualaikum sahabat doa untuk menuju segera hadir di ponpes annur kab gunung kidul berlangsung pada sabtu desember mari kita doakan pak untuk menjadi bersama ulama dan habib dari gunung kidul
6918,2022-12-06,79130206.0,ratusan santri di bekasi inginkan ganjar pranowo jadi presiden,Positive,ganjar,ratusan santri di bekasi inginkan jadi
6932,2022-12-05,3657686293.0,alhamdulillah segala kebaikan kerendahan hati presiden ri joko widodo dibalas oleh allah swt di dunia amp akherat insyaallah pak ganjar pranowo melanjutkan kepemimpinan presiden ri thn aamiin,Positive,ganjar,alhamdulillah segala kebaikan kerendahan hati joko widodo dibalas oleh allah swt di dunia akherat insyaallah pak melanjutkan kepemimpinan thn aamiin
6933,2022-12-05,3657686293.0,asmara alhamdulillah segala kebaikan kerendahan hati presiden ri joko widodo dibalas oleh allah swt di dunia amp akherat insyaallah pak ganjar pranowo melanjutkan kepemimpinan presiden ri aamiin,Positive,ganjar,asmara alhamdulillah segala kebaikan kerendahan hati joko widodo dibalas oleh allah swt di dunia akherat insyaallah pak melanjutkan kepemimpinan aamiin
6934,2022-12-05,833805482.0,dukungan pan sekalimantan selatan untuk pak ganjar pranowo presiden,Positive,ganjar,dukungan pan sekalimantan selatan untuk pak
6936,2022-12-05,79130206.0,ratusan santri di bekasi doakan ganjar jadi presiden,Positive,ganjar,ratusan santri di bekasi doakan jadi
6937,2022-12-05,79130206.0,ratusan santri di bekasi inginkan ganjar pranowo jadi presiden,Positive,ganjar,ratusan santri di bekasi inginkan jadi
6951,2022-12-05,990237626.0,alihalih mengupayakan kenaikan upah untuk peningkatan kesejahteraan pekerja gubernur jateng ganjar pranowo justru digadanggadang maju pada sebagai calon presiden di pilpres mendatang,Positive,ganjar,alihalih mengupayakan kenaikan upah untuk peningkatan kesejahteraan pekerja gubernur jateng justru digadanggadang maju pada sebagai di mendatang
6953,2022-12-05,990237626.0,alihalih mengupayakan kenaikan upah untuk peningkatan kesejahteraan pekerja gubernur jateng ganjar pranowo justru digadanggadang maju pada sebagai calon presiden di pilpres mendatang,Positive,ganjar,alihalih mengupayakan kenaikan upah untuk peningkatan kesejahteraan pekerja gubernur jateng justru digadanggadang maju pada sebagai di mendatang
6956,2022-12-05,457816080.0,ditanya jika jadi presiden di bakal teruskan legacy jokowi atau tidak ganjar nanti saya jawab,Negative,ganjar,ditanya jika jadi di bakal teruskan legacy jokowi atau tidak nanti saya jawab
6967,2022-12-05,2716630250.0,masyarakat indonesia dukung ganjar pranowo presiden pranowo,Positive,ganjar,masyarakat dukung
6968,2022-12-05,2716630250.0,ganjar presiden pranowo,Positive,ganjar,
6969,2022-12-05,2716630250.0,clube motor metik dukung ganjar presiden pranowo,Negative,ganjar,clube motor metik dukung
6970,2022-12-05,2716630250.0,emak emak dukung ganjar presiden pranowo,Negative,ganjar,emak emak dukung
6971,2022-12-05,2716630250.0,warga dukung ganjar presiden pranowo,Negative,ganjar,warga dukung
6972,2022-12-05,2716630250.0,warga di yogyakarta dukung ganjar presiden pranowo,Negative,ganjar,warga di yogyakarta dukung
6987,2022-12-05,46693036.0,pernyataan partai amanat nasional pan yang menyatakan ganjar pranowo dan erick thohir pantas diusung sebagai calon presiden capres dan calon wakil presiden cawapres pada pemilu dinilai langkah rasional penilaian tersebut disampaikan guru,Negative,ganjar,pernyataan partai amanat nasional pan yang menyatakan dan erick thohir pantas diusung sebagai capres dan wakil cawapres pada dinilai langkah rasional penilaian tersebut disampaikan guru
6992,2022-12-05,2342973318.0,ganjar pranowo didukung warga karanganyar maju calon presiden pranowo,Positive,ganjar,didukung warga karanganyar maju
6995,2022-12-05,312049767.0,politik barbar dua kandidat potensial dalam pemilihan presiden anies rasyid baswedan dan ganjar pranowo menghadapi batu sandungan safari politik anies di sejumlah daerah terganjal sedangkan laju kenaikan elektabilitas ganjar melambat akibat ketidakpastian sikap pdip,Negative,ganjar,politik barbar dua kandidat potensial dalam pemilihan rasyid dan menghadapi batu sandungan safari politik di sejumlah daerah terganjal sedangkan laju kenaikan elektabilitas melambat akibat ketidakpastian sikap pdip
6997,2022-12-05,154435354.0,belum deklarasi capres tanpa kehadiran ganjar tanpa menggerakkan partai tanpa bikin perpecahan dan tanpa panggung ambruk yg hadir ribuan dan penuh kegembiraan serta kebersamaan kemeriahan ribuan warga desa di karanganyar dukung ganjar presiden,Positive,ganjar,belum deklarasi capres tanpa kehadiran tanpa menggerakkan partai tanpa bikin perpecahan dan tanpa panggung ambruk hadir ribuan dan penuh kegembiraan serta kebersamaan kemeriahan ribuan warga desa di karanganyar dukung
7001,2022-12-05,1878861787.0,dukungan untuk semakin nyaring terdengar dari komunitas pemuda kini komunitas motor matic mengambil bagian dalam mendeklarasikan ganjar pranowo untuk maju jadi presiden indonesia di lebakwangikuningan jawa barat,Positive,ganjar,dukungan untuk semakin nyaring terdengar dari komunitas pemuda kini komunitas motor matic mengambil bagian dalam mendeklarasikan untuk maju jadi di lebakwangikuningan jawa barat
7002,2022-12-05,20963426.0,dua kandidat potensial dalam pemilihan presiden anies rasyid baswedan dan ganjar pranowo menghadapi batu sandungan simak edisi terbaru klik,Negative,ganjar,dua kandidat potensial dalam pemilihan rasyid dan menghadapi batu sandungan simak edisi terbaru klik
7005,2022-12-05,206711567.0,pak heru calon presiden ganjar mending urusin aja tuh jateng,Positive,ganjar,pak heru mending urusin jateng
7009,2022-12-05,143020802.0,selamat jar rik ganjar erik for presiden,Positive,ganjar,selamat jar rik erik for
7012,2022-12-04,69183155.0,sahabat ganjar bersama komunitas senam milenial mendeklarasikan dukungan untuk ganjar pranowo maju sebagai calon presiden ri tahun,Positive,ganjar,sahabat bersama komunitas senam milenial mendeklarasikan dukungan untuk maju sebagai tahun
7014,2022-12-04,79130206.0,ratusan santri di jateng mantap dukung ganjar jadi presiden,Positive,ganjar,ratusan santri di jateng mantap dukung jadi
7015,2022-12-04,231355136.0,kemeriahan ribuan warga desa di karanganyar dukung ganjar presiden,Positive,ganjar,kemeriahan ribuan warga desa di karanganyar dukung
7020,2022-12-04,75484581.0,ribuan warga desa di sigi deklarasikan ganjar pranowo presiden,Negative,ganjar,ribuan warga desa di sigi deklarasikan
7021,2022-12-04,231355136.0,berkomitmen majukan pesantren dan desa jadi alasan ratusan santri suarakan ganjar presiden,Positive,ganjar,berkomitmen majukan pesantren dan desa jadi alasan ratusan santri suarakan
7036,2022-12-04,943536788.0,wakil ketua umum partai amanat nasional viva yoga mauladi menilai ganjar pranowo dan bakal menjadi pasangan yang sempurna pada pemilihan presiden kita hadapikita atasi,Positive,ganjar,wakil ketua umum partai amanat nasional viva yoga mauladi menilai dan bakal menjadi pasangan yang sempurna pada pemilihan kita hadapikita atasi
7042,2022-12-04,99036458.0,puan maharani lebih berpeluang ketimbang ganjar pranowo diusung sebagai calon presiden pada pilpres pdip punya banyak pertimbangan tak hanya sekadar elektabilitas figur untuk pilpres melainkan peluang memenangkan pemilu,Positive,ganjar,puan maharani lebih berpeluang ketimbang diusung sebagai pada pdip punya banyak pertimbangan tak hanya sekadar elektabilitas figur untuk melainkan peluang memenangkan
7043,2022-12-04,435004096.0,love  full untuk pak presiden indonesia,Positive,ganjar,love full untuk pak
7045,2022-12-04,575204752.0,saya dukung ganjar untuk jadi presiden di nanti,Positive,ganjar,saya dukung untuk jadi di nanti
7063,2022-12-04,551058206.0,kepemimpinanya yang begitu humanis disertai dengan kinerja yang turun langsung menyelesaikan permasalahan warga memang menjadi salah satu faktor bahwa ganjar pranowo layak menjadi presiden pranowo,Positive,ganjar,kepemimpinanya yang begitu humanis disertai dengan kinerja yang turun langsung menyelesaikan permasalahan warga memang menjadi salah satu faktor bahwa layak menjadi
7069,2022-12-04,2256063276.0,pertimbangkan duet ganjarerick thohir pan pasangan sempurna wakil ketua umum pan viva yoga mauladi menilai ganjar pranowo dan erick thohir bakal menjadi pasangan yang sempurna pada pemilihan presiden,Positive,ganjar,pertimbangkan duet ganjarerick thohir pan pasangan sempurna wakil ketua umum pan viva yoga mauladi menilai dan erick thohir bakal menjadi pasangan yang sempurna pada pemilihan
7074,2022-12-04,3382214654.0,nasdemaceh silahkan anda para cebong dan kadrun bersuka cita dan jor joran dukung jagoan muyg pasti bukan anies atau ganjar yg terpilih jd presiden siapkan mental dan berbesar hati klo kalahok,Positive,ganjar,nasdemaceh silahkan anda para cebong dan kadrun bersuka cita dan jor joran dukung jagoan muyg pasti bukan atau terpilih siapkan mental dan berbesar hati klo kalahok
7075,2022-12-03,3382214654.0,waras silahkan pendukung anies dan ganjar berjibakuwara wiri cari simpati rakyatbikin drama politiksebar sembako sana siniyg pasti bukan anies atau ganjar yg jd presidensiapkan mental dan kebesaran hati jika anies dan ganjar kalah nanti di,Positive,ganjar,waras silahkan pendukung dan berjibakuwara wiri cari simpati rakyatbikin drama politiksebar sembako sana siniyg pasti bukan atau presidensiapkan mental dan kebesaran hati jika dan kalah nanti di
7082,2022-12-03,3617542094.0,mau meroket sampai sundhul langit sekalipun di ganjar yg terpilih jadi presiden,Positive,ganjar,mau meroket sampai sundhul langit sekalipun di terpilih jadi
7097,2022-12-03,350668803.0,pan akan mempertimbangkan aspirasi dari dpw untuk mencalonkan ganjar pranowo sebagai calon presiden capres di pemilu serentak,Negative,ganjar,pan akan mempertimbangkan aspirasi dari dpw untuk mencalonkan sebagai capres di serentak
7103,2022-12-03,73178582.0,saya dukung ganjar jadi presiden ke,Positive,ganjar,saya dukung jadi ke
7127,2022-12-03,2328087914.0,dukung ganjar di sebagai presiden ri pranowo,Positive,ganjar,dukung di sebagai
7131,2022-12-03,30617522.0,laju konvoi delman di kuningan meriahkan deklarasi dukungan ganjar presiden ri,Positive,ganjar,laju konvoi delman di kuningan meriahkan deklarasi dukungan
7132,2022-12-03,64635651.0,ganjar pranowo menegaskan menyerahkan sepenuhnya keputusan mengenai bakal calon presiden untuk pilpres kepada para ketua umum partai lewat,Positive,ganjar,menegaskan menyerahkan sepenuhnya keputusan mengenai bakal untuk kepada para ketua umum partai lewat
7144,2022-12-03,15256823.0,restu presiden joko widodo utk pasangan ganjarerick di pemilu emang pasangan paling cocok gaspooolll gaet,Positive,ganjar,restu joko widodo pasangan ganjarerick di emang pasangan paling cocok gaspooolll gaet
7145,2022-12-03,111869546.0,erick thohir pasangan tepat bagi ganjar pranowo di pilpres menteri bumn punya banyak keunggulan diantaranya memiliki hubungan dekat dg presiden jokowi sebagai menteri yg berprestasi memiliki kekuatan logistik dan memiliki kedekatan dg nu,Positive,ganjar,erick thohir pasangan tepat bagi di menteri bumn punya banyak keunggulan diantaranya memiliki hubungan dekat jokowi sebagai menteri berprestasi memiliki kekuatan logistik dan memiliki kedekatan nu
7158,2022-12-02,3158832157.0,mantab pak ganjar memang pantas anies baswedan menjadi presiden ri,Positive,ganjar,mantab pak memang pantas menjadi
7161,2022-12-02,2335281158.0,dpw pan jateng sepakat dengan suara bulat dukung ganjar presiden,Positive,ganjar,dpw pan jateng sepakat dengan suara bulat dukung
7162,2022-12-02,153299336.0,aaah rt dukungan ganjar presiden mengalir dari masyarakat serdang begadai,Positive,ganjar,aaah rt dukungan mengalir dari masyarakat serdang begadai
7163,2022-12-02,231355136.0,dukungan ganjar presiden mengalir dari masyarakat serdang begadai,Positive,ganjar,dukungan mengalir dari masyarakat serdang begadai
7167,2022-12-02,74681935.0,ganjar telah menjadi tersangka utama dari praduga tak bersalah atas tuduhan presiden jokowi yang telah menyebut nyebut beberapa ciri calon presiden,Negative,ganjar,telah menjadi tersangka utama dari praduga tak bersalah atas tuduhan jokowi yang telah menyebut nyebut beberapa ciri
7175,2022-12-02,585858346.0,dpw pan jateng deklarasi ganjar capres teriakan presiden menggema,Negative,ganjar,dpw pan jateng deklarasi capres teriakan menggema
